log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,size,date,status,note
compute_mismatch_I_td_cubes_3132995_0.out,I_td,mismatch,0:5:28.81,1,15,,,,0.1,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p1_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2262321,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_1.out,I_td,mismatch,0:5:28.64,1,15,,,,0.11,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p11_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2257028,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_2.out,I_td,mismatch,0:5:28.51,1,15,,,,0.12,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p12_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2252438,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_3.out,I_td,mismatch,0:5:30.55,1,15,,,,0.13,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p13_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2247822,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_4.out,I_td,mismatch,0:5:26.96,1,15,,,,0.14,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p14_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2241098,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_5.out,I_td,mismatch,0:5:29.24,1,15,,,,0.15,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p15_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2235196,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_6.out,I_td,mismatch,0:5:29.51,1,15,,,,0.16,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p16_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2228792,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_7.out,I_td,mismatch,0:5:45.1,1,15,,,,0.17,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p17_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2224294,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_8.out,I_td,mismatch,0:5:38.29,1,15,,,,0.18,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p18_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2220005,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_9.out,I_td,mismatch,0:5:38.43,1,15,,,,0.19,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p19_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2217330,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_10.out,I_td,mismatch,0:5:38.08,1,15,,,,0.2,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p2_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2213879,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_11.out,I_td,mismatch,0:5:38.14,1,15,,,,0.21,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p21_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2212222,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_12.out,I_td,mismatch,0:5:40.19,1,15,,,,0.22,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p22_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2209553,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_13.out,I_td,mismatch,0:5:40.27,1,15,,,,0.23,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p23_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2207688,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_14.out,I_td,mismatch,0:5:42.37,1,15,,,,0.24,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p24_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2205293,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_15.out,I_td,mismatch,0:5:28.25,1,15,,,,0.25,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p25_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2203095,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_16.out,I_td,mismatch,0:5:28.52,1,15,,,,0.26,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p26_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2201453,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_17.out,I_td,mismatch,0:5:28.4,1,15,,,,0.27,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p27_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2199305,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_18.out,I_td,mismatch,0:5:35.41,1,15,,,,0.28,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p28_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2197318,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_19.out,I_td,mismatch,0:5:28.84,1,15,,,,0.29,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p29_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2194848,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_20.out,I_td,mismatch,0:5:28.1,1,15,,,,0.3,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p3_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2191467,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_21.out,I_td,mismatch,0:5:41.52,1,15,,,,0.31,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p31_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2188049,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_22.out,I_td,mismatch,0:5:26.09,1,15,,,,0.32,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p32_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2185586,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_23.out,I_td,mismatch,0:5:48.5,1,15,,,,0.33,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p33_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2182635,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_24.out,I_td,mismatch,0:5:32.46,1,15,,,,0.34,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p34_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2179007,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_25.out,I_td,mismatch,0:5:32.19,1,15,,,,0.35,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p35_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2177597,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_26.out,I_td,mismatch,0:5:30.36,1,15,,,,0.36,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p36_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2175108,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_27.out,I_td,mismatch,0:5:37.74,1,15,,,,0.37,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p37_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2172690,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_28.out,I_td,mismatch,0:5:40.69,1,15,,,,0.38,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p38_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2170705,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_29.out,I_td,mismatch,0:5:25.88,1,15,,,,0.39,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p39_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2167838,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_30.out,I_td,mismatch,0:5:25.4,1,15,,,,0.4,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p4_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2165965,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_31.out,I_td,mismatch,0:5:32.53,1,15,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p41_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2164678,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_32.out,I_td,mismatch,0:5:43.59,1,15,,,,0.42,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p42_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2163071,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_33.out,I_td,mismatch,0:5:30.04,1,15,,,,0.43,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p43_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2161422,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_34.out,I_td,mismatch,0:6:3.42,1,15,,,,0.44,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p44_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2160054,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_35.out,I_td,mismatch,0:5:56.19,1,15,,,,0.45,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p45_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2158527,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_36.out,I_td,mismatch,0:5:52.14,1,15,,,,0.46,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p46_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2157893,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_37.out,I_td,mismatch,0:5:44.33,1,15,,,,0.47,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p47_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2155892,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_38.out,I_td,mismatch,0:5:54.21,1,15,,,,0.48,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p48_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2154918,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_39.out,I_td,mismatch,0:5:49.05,1,15,,,,0.49,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p49_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2154059,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_40.out,I_td,mismatch,0:5:33.58,1,15,,,,0.5,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p5_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2153296,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_41.out,I_td,mismatch,0:5:44.45,1,15,,,,0.51,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p51_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2153338,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_42.out,I_td,mismatch,0:5:34.89,1,15,,,,0.52,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p52_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2151804,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_43.out,I_td,mismatch,0:5:45.93,1,15,,,,0.53,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p53_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2150990,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_44.out,I_td,mismatch,0:5:28.65,1,15,,,,0.54,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p54_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2150949,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_45.out,I_td,mismatch,0:5:47.7,1,15,,,,0.55,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p55_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2149410,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_46.out,I_td,mismatch,0:5:33.18,1,15,,,,0.56,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p56_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2148932,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_47.out,I_td,mismatch,0:5:48.05,1,15,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p57_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2147708,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_48.out,I_td,mismatch,0:5:40.08,1,15,,,,0.58,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p58_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2147513,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_49.out,I_td,mismatch,0:5:35.4,1,15,,,,0.59,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p59_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2146969,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_50.out,I_td,mismatch,0:6:9.98,1,15,,,,0.6,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p6_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2145819,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_51.out,I_td,mismatch,0:6:2.08,1,15,,,,0.61,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p61_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2145767,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_52.out,I_td,mismatch,0:6:2.18,1,15,,,,0.62,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p62_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2143766,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_53.out,I_td,mismatch,0:5:46.01,1,15,,,,0.63,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p63_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2143374,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_54.out,I_td,mismatch,0:5:33.27,1,15,,,,0.64,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p64_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2142109,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_55.out,I_td,mismatch,0:5:37.87,1,15,,,,0.65,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p65_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2141724,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_56.out,I_td,mismatch,0:5:35.7,1,15,,,,0.66,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p66_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2141010,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_57.out,I_td,mismatch,0:6:1.21,1,15,,,,0.67,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p67_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2140272,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_58.out,I_td,mismatch,0:5:37.88,1,15,,,,0.68,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p68_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2138925,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_59.out,I_td,mismatch,0:5:41.45,1,15,,,,0.69,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p69_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2137847,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_60.out,I_td,mismatch,0:5:51.06,1,15,,,,0.7,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p7_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2137017,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_61.out,I_td,mismatch,0:5:58.62,1,15,,,,0.71,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p71_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2136026,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_62.out,I_td,mismatch,0:6:0.91,1,15,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p72_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2134798,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_63.out,I_td,mismatch,0:6:23.36,1,15,,,,0.73,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p73_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2134416,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_64.out,I_td,mismatch,0:6:0.45,1,15,,,,0.74,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p74_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2133408,2026-04-29,ok,
