log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,date,status,Note
compute_mismatch_I_td_cubes_3143138_47.out,I_td,mismatch,0:5:14.63,1,25,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p57_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_48.out,I_td,mismatch,0:5:17.82,1,25,,,,0.58,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p58_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_49.out,I_td,mismatch,0:5:28.47,1,25,,,,0.59,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p59_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_50.out,I_td,mismatch,0:5:16.92,1,25,,,,0.6,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p6_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_51.out,I_td,mismatch,0:5:17.63,1,25,,,,0.61,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p61_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_52.out,I_td,mismatch,0:5:17.45,1,25,,,,0.62,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p62_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_53.out,I_td,mismatch,0:5:29.31,1,25,,,,0.63,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p63_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_54.out,I_td,mismatch,0:5:25.59,1,25,,,,0.64,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p64_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_55.out,I_td,mismatch,0:5:28.26,1,25,,,,0.65,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p65_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_56.out,I_td,mismatch,0:5:32.1,1,25,,,,0.66,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p66_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_57.out,I_td,mismatch,0:5:18.88,1,25,,,,0.67,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p67_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_58.out,I_td,mismatch,0:5:10.96,1,25,,,,0.68,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p68_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_59.out,I_td,mismatch,0:5:12.41,1,25,,,,0.69,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p69_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_60.out,I_td,mismatch,0:5:34.06,1,25,,,,0.7,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p7_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_61.out,I_td,mismatch,0:5:14.04,1,25,,,,0.71,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p71_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_62.out,I_td,mismatch,0:5:16.82,1,25,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p72_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_63.out,I_td,mismatch,0:5:14.39,1,25,,,,0.73,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p73_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_64.out,I_td,mismatch,0:5:30.07,1,25,,,,0.74,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p74_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_65.out,I_td,mismatch,0:5:17.71,1,25,,,,0.75,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p75_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_66.out,I_td,mismatch,0:5:15.96,1,25,,,,0.76,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p76_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_67.out,I_td,mismatch,0:5:23.74,1,25,,,,0.77,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p77_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_68.out,I_td,mismatch,0:5:13.81,1,25,,,,0.78,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p78_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_69.out,I_td,mismatch,0:5:14.83,1,25,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_70.out,I_td,mismatch,0:5:12.81,1,25,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_71.out,I_td,mismatch,0:5:13.99,1,25,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_72.out,I_td,mismatch,0:5:10.77,1,25,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_73.out,I_td,mismatch,0:5:27.71,1,25,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_74.out,I_td,mismatch,0:5:13.41,1,25,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_75.out,I_td,mismatch,0:5:14.83,1,25,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_76.out,I_td,mismatch,0:5:14.06,1,25,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_77.out,I_td,mismatch,0:5:17.79,1,25,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_78.out,I_td,mismatch,0:5:15.94,1,25,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_79.out,I_td,mismatch,0:5:17.08,1,25,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3143138_80.out,I_td,mismatch,0:5:26.65,1,25,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz25_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz25_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-05,ok,
compute_mismatch_I_td_cubes_3144812_0.out,I_td,mismatch,0:6:27.7,1,5,,,,0.1,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p1_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_1.out,I_td,mismatch,0:6:26.11,1,5,,,,0.11,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p11_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_2.out,I_td,mismatch,0:6:22.98,1,5,,,,0.12,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p12_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_3.out,I_td,mismatch,0:6:23.76,1,5,,,,0.13,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p13_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_4.out,I_td,mismatch,0:6:24.24,1,5,,,,0.14,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p14_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_5.out,I_td,mismatch,0:6:24.97,1,5,,,,0.15,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p15_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_6.out,I_td,mismatch,0:6:25.68,1,5,,,,0.16,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p16_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_7.out,I_td,mismatch,0:6:37.72,1,5,,,,0.17,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p17_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_8.out,I_td,mismatch,0:6:29.77,1,5,,,,0.18,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p18_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_9.out,I_td,mismatch,0:6:39.47,1,5,,,,0.19,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p19_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_10.out,I_td,mismatch,0:6:25.85,1,5,,,,0.2,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p2_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_11.out,I_td,mismatch,0:6:41.68,1,5,,,,0.21,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p21_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_12.out,I_td,mismatch,0:6:23.64,1,5,,,,0.22,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p22_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_13.out,I_td,mismatch,0:6:25.23,1,5,,,,0.23,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p23_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_14.out,I_td,mismatch,0:6:34.25,1,5,,,,0.24,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p24_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_15.out,I_td,mismatch,0:6:21.6,1,5,,,,0.25,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p25_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_16.out,I_td,mismatch,0:6:37.39,1,5,,,,0.26,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p26_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_17.out,I_td,mismatch,0:6:27.08,1,5,,,,0.27,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p27_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_18.out,I_td,mismatch,0:6:40.72,1,5,,,,0.28,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p28_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_19.out,I_td,mismatch,0:6:27.21,1,5,,,,0.29,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p29_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_20.out,I_td,mismatch,0:6:37.1,1,5,,,,0.3,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p3_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_21.out,I_td,mismatch,0:6:38.06,1,5,,,,0.31,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p31_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_22.out,I_td,mismatch,0:6:18.96,1,5,,,,0.32,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p32_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_23.out,I_td,mismatch,0:6:42.03,1,5,,,,0.33,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p33_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_24.out,I_td,mismatch,0:6:38.85,1,5,,,,0.34,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p34_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_25.out,I_td,mismatch,0:6:28.77,1,5,,,,0.35,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p35_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_26.out,I_td,mismatch,0:6:23.5,1,5,,,,0.36,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p36_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_27.out,I_td,mismatch,0:6:35.75,1,5,,,,0.37,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p37_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_28.out,I_td,mismatch,0:6:34.42,1,5,,,,0.38,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p38_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_29.out,I_td,mismatch,0:6:36.25,1,5,,,,0.39,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p39_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_30.out,I_td,mismatch,0:6:21.74,1,5,,,,0.4,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p4_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_31.out,I_td,mismatch,,1,5,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,,2026-05-06,failed,CANCELLED DUE TO TIME LIMIT (JOB 3145120)
compute_mismatch_I_td_cubes_3144812_32.out,I_td,mismatch,0:6:24.09,1,5,,,,0.42,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p42_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
